Date,City,Temperature_C,Humidity_%,Rainfall_mm,WindSpeed_kmh
2024-11-22,Islamabad,15.1,63.1,0.0,16.0
2024-05-09,Lahore,34.6,62.5,2.0,24.0
21/07/2024,Islamabad,16.0,54.0,0.0,16.6
01/03/2024,Peshawar,33.1,59.4,0.0,14.9
2024-04-17,Karachi,34.4,42.1,0.0,6.8
29/12/2024,Lahore,26.2,41.2,2.1,8.6
2024-09-26,Lahore,12.2,35.5,0.0,15.6
2024-12-06,Karachi,27.5,58.1,0.4,3.1
22/03/2024,Lahore,35.2,39.5,0.0,16.3
2024-11-08,Multan,18.6,69.3,2.9,8.3
2024-05-17,Islamabad,25.3,79.4,5.9,8.6
2024-03-15,Peshawar,,53.8,0.0,17.1
2024-04-14,Karachi,35.6,45.5,0.0,5.6
22/10/2024,Lahore,17.2,52.8,0.0,4.1
2024-06-01,Karachi,32.5,60.9,2.2,4.6
10/07/2024,Karachi,26.1,74.0,0.0,6.2
2024-02-19,Lahore,34.5,85.5,0.0,8.1
2024-06-07,Islamabad,22.9,37.5,0.0,12.7
19/11/2024,Karachi,21.1,20.0,0.0,18.8
2024-10-11,Islamabad,14.1,63.4,0.0,5.3
2024-03-23,Karachi,36.1,46.2,0.0,5.0
2024-10-05,Peshawar,14.6,67.6,1.6,8.6
2024-04-28,Islamabad,30.6,70.7,0.0,9.5
14/06/2024,Peshawar,26.7,35.4,5.7,28.2
02/09/2024,Lahore,18.0,45.7,0.0,14.8
2024-06-12,Multan,32.1,83.2,0.0,14.9
24/10/2024,Peshawar,10.7,73.8,0.0,13.1
01/08/2024,Islamabad,19.4,91.7,1.5,6.4
07/01/2024,Karachi,29.1,48.0,0.0,14.5
2024-08-21,Lahore,13.4,39.1,0.0,5.2
22/11/2024,Karachi,18.0,74.8,0.0,13.3
01/07/2024,Peshawar,19.6,52.7,0.0,15.8
22/04/2024,Lahore,34.1,49.8,0.0,6.3
2024-08-12,Peshawar,17.9,39.6,0.0,18.8
05/07/2024,Lahore,23.5,49.5,0.0,11.9
05/05/2024,Karachi,31.8,39.6,0.0,10.0
2024-06-24,Lahore,25.5,53.4,0.6,13.4
02/09/2024,Islamabad,14.6,34.4,0.0,11.8
2024-09-24,Multan,17.6,46.6,0.0,12.6
2024-08-22,Peshawar,18.0,55.0,0.0,15.7
24/12/2024,Multan,21.0,40.4,0.0,12.9
11/04/2024,Lahore,36.9,57.0,0.0,9.3
02/03/2024,Lahore,35.1,53.5,0.0,23.1
2024-09-26,Islamabad,5.2,42.4,0.0,15.7
2024-02-04,Peshawar,30.9,47.5,0.0,12.9
30/07/2024,Karachi,30.8,66.3,1.9,16.4
14/01/2024,Peshawar,23.5,66.0,0.0,15.1
2024-08-28,Karachi,21.9,31.6,0.0,12.1
2024-07-16,Karachi,25.2,,0.0,9.9
14/03/2024,Lahore,34.5,64.7,0.0,17.8
2024-07-26,Islamabad,,34.4,0.0,20.2
06/07/2024,Islamabad,22.7,58.0,0.0,8.2
2024-10-10,Peshawar,9.6,55.3,0.0,11.5
2024-06-30,Islamabad,23.8,77.2,0.0,11.0
2024-08-17,Karachi,23.6,37.3,0.0,14.8
27/09/2024,Multan,17.3,41.2,0.0,14.8
05/05/2024,Peshawar,31.2,,0.0,6.9
29/10/2024,Multan,20.7,68.9,0.0,13.6
2024-06-07,Peshawar,29.5,52.4,0.0,3.9
2024-03-25,Islamabad,32.5,37.7,0.0,13.2
30/11/2024,Peshawar,15.4,48.8,0.0,3.5
11/06/2024,Islamabad,26.1,41.5,0.0,12.5
28/03/2024,Islamabad,30.9,45.2,0.0,15.0
2024-06-06,Islamabad,27.8,49.0,0.0,5.2
20/04/2024,Peshawar,30.2,,0.0,0.3
2024-01-06,Multan,30.8,89.2,0.0,10.4
2024-06-24,Karachi,25.8,60.2,0.0,23.8
09/10/2024,Lahore,14.4,27.6,2.0,-16.9
09/05/2024,Islamabad,29.0,37.9,0.6,10.4
2024-06-18,Lahore,23.8,85.2,1.0,5.7
17/11/2024,Multan,19.1,67.6,0.0,22.7
2024-12-12,Peshawar,20.5,54.2,0.0,21.6
2024-05-24,Multan,33.9,,0.0,5.3
23/04/2024,Karachi,35.4,68.1,0.0,14.3
2024-09-23,Peshawar,13.0,57.7,0.0,18.4
14/03/2024,Peshawar,35.6,56.5,0.0,13.6
25/09/2024,Lahore,13.1,68.1,0.0,10.8
26/09/2024,Karachi,21.3,58.6,0.0,13.6
28/10/2024,Karachi,14.8,24.5,0.0,18.0
2024-12-28,Lahore,27.0,48.3,0.0,10.3
2024-08-30,Karachi,17.8,50.5,0.0,11.6
21/04/2024,Multan,36.1,38.0,1.1,9.6
27/01/2024,Karachi,33.5,55.1,0.0,8.6
13/12/2024,Multan,24.7,52.5,0.0,16.5
2024-12-26,Islamabad,18.8,52.6,0.0,6.8
2024-12-14,Karachi,23.1,62.6,0.0,14.2
2024-05-17,Karachi,33.8,27.5,0.0,16.9
2024-02-05,Multan,33.5,46.4,0.0,13.6
17/09/2024,Karachi,20.6,54.1,0.0,7.1
19/06/2024,Lahore,31.0,33.0,0.0,12.7
08/04/2024,Peshawar,30.8,100.0,0.9,8.8
17/07/2024,Karachi,26.4,52.3,0.0,15.5
21/09/2024,Multan,17.4,41.3,0.0,21.2
2024-10-19,Islamabad,10.1,43.9,0.0,19.8
26/01/2024,Karachi,36.2,68.3,0.0,15.8
22/01/2024,Peshawar,24.9,45.3,0.0,17.7
2024-03-07,Karachi,38.4,54.9,0.0,12.7
2024-05-08,Lahore,33.8,43.9,0.0,10.2
29/10/2024,Peshawar,16.9,59.7,0.0,8.6
2024-05-06,Karachi,34.1,73.5,0.0,8.8
14/09/2024,Karachi,16.9,44.5,0.0,7.9
2024-01-18,Lahore,28.8,41.3,0.0,13.6
2024-05-11,Karachi,34.6,74.0,0.0,5.9
01/11/2024,Islamabad,13.9,42.8,0.0,13.6
26/04/2024,Karachi,38.1,58.7,0.0,15.1
2024-07-28,Peshawar,21.2,56.6,0.0,13.0
25/09/2024,Peshawar,12.4,52.5,0.0,
13/08/2024,Peshawar,14.7,58.6,0.0,17.7
2024-08-27,Karachi,19.3,90.5,0.0,13.6
09/07/2024,Karachi,29.8,30.6,0.0,21.0
2024-03-16,Multan,40.9,30.0,0.0,7.4
2024-11-08,Islamabad,18.0,42.1,0.0,17.8
31/08/2024,Multan,20.6,26.1,0.0,11.6
03/12/2024,Karachi,23.5,47.8,0.0,16.0
2024-02-14,Islamabad,33.5,42.0,0.0,11.6
2024-05-05,Islamabad,33.3,40.5,0.0,8.3
29/05/2024,Multan,31.1,78.3,0.0,6.5
02/04/2024,Peshawar,36.3,62.4,0.0,
28/12/2024,Karachi,26.9,58.6,0.0,15.3
2024-01-02,Karachi,29.5,42.7,0.0,17.9
2024-08-24,Peshawar,11.9,53.6,0.0,9.9
2024-12-14,Lahore,22.0,61.1,0.0,14.2
08/06/2024,Multan,28.8,29.1,0.0,12.3
2024-11-10,Multan,17.7,36.1,0.0,22.1
2024-07-21,Multan,26.1,39.0,0.1,4.9
08/08/2024,Lahore,14.8,30.0,0.0,15.1
2024-09-01,Multan,18.3,90.8,0.0,10.5
2024-07-05,Peshawar,21.6,59.9,0.0,1.2
2024-04-24,Lahore,30.3,68.4,0.0,11.7
25/10/2024,Islamabad,11.8,67.5,0.0,11.7
2024-12-16,Lahore,22.1,49.1,0.0,14.9
29/09/2024,Lahore,12.3,75.8,0.0,10.4
2024-02-04,Islamabad,25.3,75.0,2.5,14.9
02/12/2024,Lahore,20.9,30.8,0.0,4.1
01/01/2024,Islamabad,22.4,49.5,0.0,15.4
2024-08-20,Karachi,22.3,48.1,0.0,17.1
2024-04-01,Peshawar,30.7,46.8,0.0,12.9
2024-03-07,Multan,33.1,57.1,0.5,8.2
2024-11-18,Peshawar,17.5,56.8,0.0,11.1
2024-10-28,Multan,18.1,54.0,0.0,9.6
2024-12-15,Multan,24.3,83.1,0.0,15.2
18/08/2024,Islamabad,16.5,72.0,0.0,13.4
2024-10-17,Peshawar,12.8,59.7,0.0,14.8
2024-04-26,Multan,33.1,48.7,0.0,2.9
2024-05-27,Peshawar,27.9,62.1,0.0,10.6
12/10/2024,Multan,18.9,51.9,0.0,23.7
06/09/2024,Islamabad,11.6,48.0,0.0,18.1
29/09/2024,Islamabad,11.6,74.0,0.0,16.2
2024-06-25,Karachi,25.9,56.4,4.2,18.2
2024-03-15,Karachi,33.4,47.8,0.0,10.5
03/09/2024,Multan,20.6,,0.0,16.3
26/08/2024,Karachi,19.3,68.3,0.0,12.9
2024-01-03,Peshawar,24.0,57.5,0.0,10.9
2024-06-10,Peshawar,27.3,70.7,0.0,
28/02/2024,Peshawar,30.6,51.5,0.0,14.2
21/01/2024,Peshawar,25.7,36.7,0.0,
08/04/2024,Karachi,37.3,52.8,0.0,6.8
2024-01-24,Islamabad,24.3,31.5,0.0,8.2
26/12/2024,Peshawar,24.4,58.7,0.0,20.7
17/04/2024,Lahore,37.9,35.9,0.0,8.7
23/04/2024,Multan,37.7,27.2,0.0,0.7
2024-10-23,Peshawar,14.1,57.1,0.0,3.9
2024-11-10,Peshawar,18.6,61.7,0.0,7.2
2024-02-10,Karachi,34.2,51.5,0.0,5.6
2024-08-02,Peshawar,13.9,44.2,0.0,15.3
16/01/2024,Karachi,31.8,57.7,0.0,15.7
2024-03-09,Multan,40.1,36.6,0.0,9.9
2024-05-23,Karachi,34.6,64.9,0.0,4.5
2024-11-01,Lahore,16.7,51.9,0.0,11.5
03/06/2024,Karachi,33.3,59.0,0.0,
2024-04-23,Lahore,35.6,66.3,0.0,12.1
2024-10-03,Karachi,14.5,40.8,0.0,7.7
14/06/2024,Islamabad,23.5,79.2,0.0,14.5
2024-12-04,Peshawar,17.3,51.1,0.0,11.9
24/07/2024,Multan,,45.6,0.0,10.6
2024-06-16,Karachi,30.1,68.2,7.0,8.0
2024-07-08,Karachi,26.4,56.9,0.0,9.8
19/01/2024,Peshawar,26.6,74.4,0.0,5.0
2024-10-08,Karachi,18.1,,0.0,3.1
21/01/2024,Multan,29.5,56.9,0.0,23.1
08/08/2024,Karachi,22.0,43.7,0.9,12.5
2024-05-29,Karachi,33.8,50.5,0.0,13.3
18/09/2024,Karachi,17.9,79.9,0.0,6.2
09/06/2024,Peshawar,29.7,33.7,0.0,18.1
2024-06-22,Lahore,26.5,40.9,0.0,10.7
19/08/2024,Multan,19.1,50.6,0.0,3.4
2024-10-17,Karachi,14.8,43.5,0.0,9.0
2024-11-01,Multan,,57.5,0.0,16.9
20/10/2024,Multan,18.6,74.4,0.0,17.2
03/07/2024,Peshawar,22.6,29.8,0.0,7.7
15/06/2024,Peshawar,25.4,41.3,0.0,8.8
05/12/2024,Lahore,20.8,41.8,0.3,7.3
2024-01-04,Multan,27.8,35.2,0.0,8.4
09/04/2024,Multan,38.0,80.9,0.0,22.3
09/11/2024,Islamabad,15.2,68.7,0.0,15.6
2024-11-29,Lahore,20.5,60.2,0.2,14.8
22/06/2024,Islamabad,22.9,56.2,0.0,6.3
23/09/2024,Multan,16.1,32.2,0.0,7.7
2024-11-26,Peshawar,15.4,65.8,0.0,11.0
2024-06-27,Multan,31.5,72.4,0.0,12.9
2024-12-27,Islamabad,24.5,64.7,3.1,16.2
2024-11-11,Multan,16.3,47.6,0.0,8.5
25/02/2024,Lahore,35.2,54.7,0.0,13.7
2024-09-13,Karachi,22.5,62.5,1.0,11.8
23/08/2024,Islamabad,13.8,63.8,4.8,12.0
2024-01-01,Peshawar,24.0,61.5,0.0,21.1
2024-04-13,Multan,42.4,69.7,0.0,10.8
03/09/2024,Islamabad,11.8,90.5,2.8,7.4
2024-02-11,Lahore,32.1,55.8,0.0,7.5
2024-08-21,Multan,20.6,31.7,0.0,15.7
2024-07-27,Peshawar,18.6,60.7,0.0,10.5
25/02/2024,Multan,33.2,68.3,0.5,13.3
29/07/2024,Islamabad,21.1,46.5,0.1,10.2
2024-12-01,Peshawar,13.5,34.5,0.0,17.5
05/03/2024,Peshawar,30.5,60.8,0.0,9.7
27/06/2024,Peshawar,26.4,81.9,0.0,3.9
2024-10-26,Karachi,17.4,70.1,0.0,18.7
2024-10-24,Islamabad,20.6,32.6,0.0,23.4
02/01/2024,Islamabad,21.9,,0.0,7.1
2024-12-01,Islamabad,17.6,32.3,0.0,9.9
20/04/2024,Multan,37.9,41.1,0.0,9.0
31/10/2024,Multan,15.6,86.3,0.0,7.6
05/06/2024,Multan,31.9,40.2,0.0,17.7
2024-08-06,Karachi,24.7,57.0,0.0,7.8
15/02/2024,Lahore,33.8,46.9,0.0,6.5
2024-05-19,Multan,37.7,40.1,0.0,19.7
02/11/2024,Karachi,19.6,39.9,0.0,12.5
2024-09-24,Islamabad,11.1,61.4,0.0,12.9
2024-01-31,Lahore,29.4,57.6,0.0,-14.9
2024-05-28,Islamabad,26.1,49.3,0.0,14.3
2024-03-24,Lahore,36.1,33.7,0.0,6.7
12/05/2024,Karachi,32.4,81.8,0.0,14.1
16/10/2024,Lahore,16.5,64.2,0.0,17.8
09/07/2024,Islamabad,22.0,52.9,2.3,16.2
2024-01-07,Peshawar,23.8,72.2,0.0,9.7
28/12/2024,Islamabad,22.3,45.8,0.0,14.2
08/09/2024,Islamabad,12.7,36.9,0.0,19.3
01/03/2024,Karachi,41.1,41.5,0.0,10.7
2024-12-25,Multan,27.3,58.1,0.0,9.2
18/03/2024,Lahore,36.4,62.6,0.0,15.9
2024-03-19,Karachi,39.8,45.4,0.0,8.6
2024-06-29,Multan,26.2,58.3,0.0,14.2
2024-07-05,Islamabad,22.7,60.0,0.0,13.6
04/04/2024,Multan,34.1,79.5,0.0,
2024-12-20,Multan,22.8,39.3,0.0,18.9
21/12/2024,Multan,27.6,56.8,0.0,17.2
2024-02-29,Islamabad,31.7,77.5,0.0,12.2
28/03/2024,Lahore,36.2,45.0,0.0,19.2
2024-09-17,Multan,17.7,44.7,0.0,5.8
03/01/2024,Lahore,27.7,74.3,0.0,16.5
10/09/2024,Karachi,15.4,74.3,0.0,7.0
20/02/2024,Islamabad,25.3,55.1,0.0,21.0
2024-10-02,Peshawar,8.3,47.3,0.0,1.1
24/11/2024,Multan,20.2,52.7,0.0,6.8
2024-04-03,Peshawar,34.4,52.3,0.0,11.3
26/08/2024,Multan,16.1,51.7,0.0,15.6
29/03/2024,Multan,38.0,35.0,0.0,8.6
25/08/2024,Peshawar,16.1,70.2,0.0,12.6
2024-08-14,Karachi,21.6,69.7,0.0,7.0
2024-02-07,Lahore,31.3,76.6,0.0,16.3
28/01/2024,Karachi,33.0,30.4,0.0,6.1
13/05/2024,Islamabad,28.3,39.9,0.0,14.2
2024-10-30,Multan,17.2,55.7,0.0,4.5
2024-08-07,Islamabad,15.9,46.6,0.0,12.6
2024-10-07,Islamabad,8.5,53.8,0.0,12.1
26/11/2024,Karachi,23.1,57.6,2.0,3.3
08/10/2024,Lahore,17.3,54.8,0.0,11.2
02/07/2024,Karachi,27.4,51.9,0.0,20.9
27/08/2024,Islamabad,14.4,53.1,0.0,13.4
30/04/2024,Karachi,32.6,54.8,0.0,11.3
2024-03-20,Multan,32.3,32.1,0.1,5.5
2024-09-03,Karachi,16.9,82.1,0.0,8.5
27/04/2024,Lahore,34.1,64.8,0.0,15.1
24/05/2024,Peshawar,31.6,60.6,0.0,4.5
2024-09-01,Islamabad,14.1,49.4,0.0,14.2
2024-09-07,Karachi,19.9,70.3,2.2,12.6
2024-10-09,Karachi,15.8,55.7,0.0,6.7
22/01/2024,Karachi,31.7,71.4,0.0,15.4
18/01/2024,Multan,32.0,45.6,0.4,12.3
20/12/2024,Islamabad,17.0,54.1,0.0,13.2
2024-08-24,Multan,20.8,53.2,0.0,12.7
2024-09-04,Islamabad,11.5,75.7,2.7,15.7
16/09/2024,Peshawar,,45.9,0.0,18.8
06/08/2024,Lahore,19.9,54.6,0.0,12.5
20/03/2024,Lahore,34.8,72.1,0.0,15.6
17/05/2024,Multan,31.3,27.7,0.0,14.9
2024-08-12,Lahore,21.6,49.9,0.0,12.8
2024-03-22,Peshawar,33.7,48.1,0.0,23.7
2024-07-29,Karachi,23.5,42.9,0.0,14.4
2024-02-27,Islamabad,30.4,70.8,0.0,18.0
2024-05-27,Lahore,26.5,39.2,0.0,17.4
2024-10-14,Lahore,14.4,72.4,0.1,2.7
2024-12-21,Islamabad,18.9,49.2,0.0,12.4
25/01/2024,Lahore,34.7,49.5,0.0,16.0
